Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.2037040816326527,7.056836734693878,0.5816938775510204,1.2922857142857143,0.05413265306122449,15.484591836734694,7.838877551020408,0.4044387755102041,19.82204081632653,14.52030612244898,41.259693877551015,5.3797329387795925,11.925267595564286,13.098245271490816,1.144713090067347,0.4852063209510204
