Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.0495,7.856020408163266,0.6585918367346939,1.5868163265306123,0.0488265306122449,16.77683673469388,11.501734693877552,0.49137755102040814,24.435918367346943,16.359489795918368,64.81479591836735,4.440271896722449,10.474495491817347,11.390092454078573,1.172908029022449,0.47978727069795923
