Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.155224489795918,7.955918367346939,0.6682040816326531,1.6236326530612244,0.04816326530612245,16.938367346938776,11.959591836734695,0.5022448979591837,25.01265306122449,16.589387755102038,67.7591836734694,4.322839266465307,10.29314897884898,11.176573351902041,1.1764323963918366,0.47910988941632654
