Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.8380510204081633,7.656224489795918,0.6393673469387755,1.513183673469388,0.0501530612244898,16.453775510204082,10.586020408163265,0.46964285714285714,23.282448979591834,15.89969387755102,58.92602040816326,4.675137157236735,10.83718851775408,11.817130658431633,1.1658592942836734,0.4811420332612245
