Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.9437755102040817,7.756122448979593,0.6489795918367347,1.55,0.049489795918367344,16.615306122448978,11.043877551020408,0.48051020408163264,23.85918367346939,16.129591836734694,61.87040816326531,4.557704526979592,10.655842004785715,11.603611556255103,1.169383661653061,0.4804646519795919
