Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.4723979591836738,8.25561224489796,0.6970408163265307,1.7340816326530613,0.0461734693877551,17.42295918367347,13.333163265306123,0.53484693877551015,26.742857142857147,17.27908163265306,76.59234693877552,3.9705413756938777,9.749109439943878,10.536016045372449,1.1870054985,0.47707774557142857
