Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.260948979591837,8.055816326530612,0.6778163265306123,1.6604489795918367,0.0475,17.09989795918367,12.417448979591835,0.5131122448979591,25.58938775510204,16.819285714285712,70.70357142857142,4.2054066362081635,10.111802465880611,10.963054249725511,1.1799567637612243,0.47843250813469385
