Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.7323265306122444,7.556326530612245,0.6297551020408163,1.4763673469387755,0.05081632653061225,16.292244897959183,10.128163265306123,0.4587755102040816,22.705714285714286,15.669795918367345,55.98163265306122,4.792569787493878,11.018535030722449,12.030649760608163,1.1623349269142857,0.48181941454285715
