Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.520877551020408,7.356530612244898,0.6105306122448979,1.4027346938775511,0.052142857142857144,15.969183673469388,9.212448979591837,0.4370408163265306,21.552244897959184,15.209999999999999,50.09285714285714,5.027435048008164,11.381228056659184,12.457687964961226,1.1552861921755102,0.4831741771061224
