Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.0979795918367348,6.956938775510205,0.5720816326530612,1.255469387755102,0.054795918367346944,15.323061224489795,7.381020408163265,0.3935714285714286,19.24530612244898,14.290408163265306,38.31530612244898,5.497165569036735,12.106614108532654,13.311764373667346,1.1411887226979591,0.4858837022326531
