Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.6266020408163264,7.456428571428571,0.6201428571428571,1.4395510204081634,0.051479591836734694,16.130714285714284,9.67030612244898,0.44790816326530614,22.128979591836735,15.439897959183673,53.037244897959184,4.910002417751021,11.199881543690816,12.244168862784695,1.1588105595448979,0.4824967958244898
