Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.4151530612244896,7.256632653061224,0.6009183673469387,1.3659183673469388,0.05280612244897959,15.807653061224489,8.754591836734694,0.42617346938775513,20.975510204081633,14.980102040816327,47.1484693877551,5.144867678265306,11.56257456962755,12.671207067137754,1.1517618248061223,0.4838515583877551
