Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.366673469387755,8.155714285714286,0.6874285714285715,1.697265306122449,0.04683673469387756,17.26142857142857,12.875306122448979,0.5239795918367347,26.166122448979593,17.049183673469386,73.64795918367346,4.087974005951021,9.930455952912245,10.74953514754898,1.1834811311306122,0.47775512685306126
