Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.6980350877192985,8.318947368421053,0.7213333333333334,1.7526666666666668,0.044631578947368425,17.53333333333333,13.863508771929826,0.5255438596491229,26.916842105263157,17.253333333333334,79.14,3.953232236785965,9.994537476557895,10.755906100817544,1.195141565091228,0.47704305403859654
