Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.399219298245614,6.89,0.5783070175438596,1.2159561403508772,0.05147368421052632,15.349122807017542,6.884561403508771,0.3673859649122807,18.703684210526315,13.571754385964912,38.63868421052631,5.601125537759649,12.684304853123685,13.885024032830701,1.1492984633938597,0.4864223845122807
