Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.918745614035088,7.461578947368421,0.6355175438596491,1.430640350877193,0.04873684210526316,16.222807017543857,9.676140350877192,0.43064912280701756,21.98894736842105,15.04438596491228,54.83921052631579,4.941968217370175,11.608397902497368,12.633376860025438,1.167635704072807,0.48267065232280704
