Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.4858070175438596,6.985263157894737,0.5878421052631579,1.2517368421052633,0.05101754385964912,15.494736842105263,7.3498245614035085,0.37792982456140356,19.25122807017544,13.81719298245614,41.33877192982456,5.491265984361403,12.504987028019299,13.676416170696491,1.1523546701736844,0.48579709581403513
