Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.3516842105263156,7.937894736842106,0.6831929824561402,1.6095438596491227,0.046456140350877195,16.950877192982457,12.002456140350876,0.4833684210526316,24.726666666666667,16.27157894736842,68.33964912280702,4.392670450378947,10.711808776975438,11.590337549354388,1.1829167379719299,0.47954420883157894
