Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.784622807017544,8.41421052631579,0.7308684210526316,1.7884473684210527,0.04417543859649123,17.678947368421053,14.328771929824562,0.5360877192982456,27.464385964912278,17.49877192982456,81.84008771929824,3.8433726833877193,9.815219651453509,10.547298238683334,1.1981977718710526,0.47641776534035085
