Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.658982456140351,7.17578947368421,0.6069122807017543,1.3232982456140352,0.05010526315789474,15.7859649122807,8.280350877192983,0.3990175438596491,20.346315789473685,14.308070175438596,46.73894736842105,5.271546877564912,12.146351377810527,13.259200446428071,1.1584670837333333,0.4845465184175439
