Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.178508771929825,7.747368421052631,0.6641228070175438,1.5379824561403508,0.04736842105263158,16.659649122807018,11.071929824561405,0.46228070175438596,23.63157894736842,15.780701754385966,62.939473684210526,4.6123895571754385,11.07044442718421,12.007553273622808,1.1768043244122808,0.48079478622807015
