Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.005333333333333,7.556842105263158,0.6450526315789473,1.466421052631579,0.048280701754385966,16.36842105263158,10.14140350877193,0.44119298245614036,22.536491228070176,15.289824561403508,57.539298245614034,4.83210866397193,11.429080077392983,12.424768997891228,1.1706919108526317,0.4820453636245614
