Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.957798245614035,8.604736842105263,0.749938596491228,1.8600087719298246,0.04326315789473684,17.97017543859649,15.259298245614035,0.5571754385964912,28.559473684210523,17.98964912280702,87.24026315789473,3.623653576591228,9.456584001244737,10.130082514414912,1.2043101854307015,0.47516718794385965
