Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.2650964912280704,7.842631578947369,0.6736578947368421,1.5737631578947369,0.04691228070175439,16.805263157894736,11.537192982456142,0.4728245614035088,24.179122807017546,16.026140350877196,65.63956140350878,4.502530003777193,10.891126602079826,11.798945411488596,1.1798605311921053,0.48016949752982463
