Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
2.745570175438597,7.271052631578947,0.6164473684210526,1.359078947368421,0.04964912280701755,15.93157894736842,8.74561403508772,0.40956140350877196,20.89385964912281,14.553508771929824,49.4390350877193,5.1616873241666665,11.967033552706141,13.050592584293858,1.1615232905131578,0.48392122971929824
