Ca,Co,Cs,Fe,Hg,La,Li,Nb,Ni,Rb,Sr,a_col,b_col,c_col,h_col,x_col
3.8712105263157897,8.509473684210526,0.7404035087719298,1.8242280701754385,0.04371929824561404,17.82456140350877,14.7940350877193,0.5466315789473685,28.011929824561403,17.74421052631579,84.54017543859649,3.733513129989474,9.635901826349123,10.338690376549124,1.2012539786508771,0.4757924766421052
